2023-08-03 16:34:33,766 INFO    StreamThr :989930 [internal.py:wandb_internal():86] W&B internal server running at pid: 989930, started at: 2023-08-03 16:34:33.765205
2023-08-03 16:34:45,652 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:34:45,652 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20230803_163433-4thzin09/files/media/table/conf_table_0_a7856c0143f58a681a7b.table.json
2023-08-03 16:34:45,653 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20230803_163433-4thzin09/files/media/table
2023-08-03 16:34:45,653 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20230803_163433-4thzin09/files/media
2023-08-03 16:34:46,351 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:34:46,372 INFO    wandb-upload_0:989930 [upload_job.py:push():131] Uploaded file /tmp/tmpx03e1uznwandb/dl5ndiur-media/table/conf_table_0_a7856c0143f58a681a7b.table.json
2023-08-03 16:34:46,668 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:34:46,896 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: log_artifact
2023-08-03 16:34:46,907 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:34:47,268 INFO    wandb-upload_1:989930 [upload_job.py:push():89] Uploaded file /home/anupkumar/.local/share/wandb/artifacts/staging/tmplxiz90vx
2023-08-03 16:34:47,669 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_created():271] file/dir created: ./wandb/run-20230803_163433-4thzin09/files/media/table/examples_1_c909b2e1243e2118aafd.table.json
2023-08-03 16:34:47,669 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/media/table
2023-08-03 16:34:49,220 INFO    SenderThread:989930 [sender.py:send_request_log_artifact():1441] logged artifact run-4thzin09-conf_table - {'id': 'QXJ0aWZhY3Q6NTMxMzY0MzMw', 'digest': '635f052ea9466ba46845bc4d93db80cd', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg3NjU2NTgy', 'latestArtifact': None}, 'version': 'latest'}
2023-08-03 16:34:49,221 DEBUG   SenderThread:989930 [sender.py:send():379] send: files
2023-08-03 16:34:49,222 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:34:49,222 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file media/table/conf_table_0_a7856c0143f58a681a7b.table.json with policy now
2023-08-03 16:34:49,225 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:49,226 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:49,226 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:49,227 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:49,227 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:49,227 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:49,228 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:49,228 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:49,228 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:34:49,229 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:34:49,229 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:34:49,230 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: log_artifact
2023-08-03 16:34:49,670 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:34:50,068 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:34:50,441 INFO    wandb-upload_0:989930 [upload_job.py:push():131] Uploaded file /tmp/tmpx03e1uznwandb/g6ui0ctc-media/table/examples_1_c909b2e1243e2118aafd.table.json
2023-08-03 16:34:50,767 INFO    wandb-upload_1:989930 [upload_job.py:push():131] Uploaded file /tmp/tmpx03e1uznwandb/ozrbg2zd-media/table/conf_table_0_a7856c0143f58a681a7b.table.json
2023-08-03 16:34:53,171 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:34:54,180 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: stop_status
2023-08-03 16:34:54,334 INFO    wandb-upload_0:989930 [upload_job.py:push():89] Uploaded file /home/anupkumar/.local/share/wandb/artifacts/staging/tmpx02667fs
2023-08-03 16:34:55,868 INFO    SenderThread:989930 [sender.py:send_request_log_artifact():1441] logged artifact run-4thzin09-examples - {'id': 'QXJ0aWZhY3Q6NTMxMzY0Mzgw', 'digest': 'b3b3e8317845026fc5ad4ad765923b6a', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjg3NjU2NjAx', 'latestArtifact': None}, 'version': 'latest'}
2023-08-03 16:34:55,869 DEBUG   SenderThread:989930 [sender.py:send():379] send: files
2023-08-03 16:34:55,870 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:34:55,870 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file media/table/examples_1_c909b2e1243e2118aafd.table.json with policy now
2023-08-03 16:34:55,873 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,873 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,873 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,874 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,874 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,874 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,875 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,875 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,875 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,875 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:34:55,876 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:34:55,885 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:34:55,888 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,888 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,889 DEBUG   SenderThread:989930 [sender.py:send():379] send: metric
2023-08-03 16:34:55,889 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:34:55,890 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:34:55,901 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:34:55,903 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:34:55,904 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:34:55,905 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:34:55,906 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: stop_status
2023-08-03 16:34:56,598 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:34:56,600 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:34:56,600 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:34:56,601 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:34:56,676 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:34:56,725 INFO    wandb-upload_1:989930 [upload_job.py:push():131] Uploaded file /tmp/tmpx03e1uznwandb/xyf53nhy-media/table/examples_1_c909b2e1243e2118aafd.table.json
2023-08-03 16:34:57,677 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:34:58,678 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:00,680 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:00,690 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:00,692 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:00,692 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:00,693 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:35:01,115 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:01,681 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:35:02,682 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:04,684 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:05,191 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:05,193 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:05,193 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:05,194 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:35:05,684 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:35:06,125 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:06,686 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:06,686 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/config.yaml
2023-08-03 16:35:08,687 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:09,179 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: stop_status
2023-08-03 16:35:09,181 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: stop_status
2023-08-03 16:35:10,215 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:10,217 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:10,218 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:10,218 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:35:10,690 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:10,692 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:35:11,865 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:12,691 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:14,694 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:16,353 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:16,355 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:16,356 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:16,356 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:35:16,697 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:16,697 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:35:17,042 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:18,699 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:20,703 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:22,302 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:22,303 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:22,305 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:22,306 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:22,306 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:35:22,707 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:22,708 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:35:24,179 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: stop_status
2023-08-03 16:35:24,181 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: stop_status
2023-08-03 16:35:24,711 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:26,715 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:27,675 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:28,085 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:28,086 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:28,087 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:28,088 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:35:28,718 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:28,718 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:35:30,719 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:32,722 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:32,800 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:34,311 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:34,314 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:34,314 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:34,315 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:35:34,726 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:34,727 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:35:35,804 DEBUG   SystemMonitor:989930 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-03 16:35:35,806 DEBUG   SenderThread:989930 [sender.py:send():379] send: stats
2023-08-03 16:35:36,728 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:38,126 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:38,737 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:39,183 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: stop_status
2023-08-03 16:35:39,184 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: stop_status
2023-08-03 16:35:40,220 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:40,223 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:40,223 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:40,224 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-03 16:35:40,740 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:40,741 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/wandb-summary.json
2023-08-03 16:35:42,743 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:43,619 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: status_report
2023-08-03 16:35:44,746 INFO    Thread-12 :989930 [dir_watcher.py:_on_file_modified():288] file/dir modified: ./wandb/run-20230803_163433-4thzin09/files/output.log
2023-08-03 16:35:45,210 DEBUG   HandlerThread:989930 [handler.py:handle_request():144] handle_request: partial_history
2023-08-03 16:35:45,212 DEBUG   SenderThread:989930 [sender.py:send():379] send: history
2023-08-03 16:35:45,213 DEBUG   SenderThread:989930 [sender.py:send_request():406] send_request: summary_record
2023-08-03 16:35:45,214 INFO    SenderThread:989930 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
